OBJECTID,SUB_DESCRIPTION,BUSINESS_NAME,BUSINESS_ADDRESS,EXPIRY_DATE,LICENSE_NUMBER,LICENSE_TYPE
706,Restaurant,DAVID-MAUR HOLDINGS CORP O/A TIM HORTONS,505 CANNON ST E  HAMILTON ON,2022/03/09 00:00:00+00,14 281971 06 1J,Eating Establishment
707,Restaurant with Liquor Service,DE ROSA BAKERY AND RESTAURANT,549 WILSON ST  HAMILTON ON L8L 1T6,2022/04/30 00:00:00+00,19 295608 02 1J,Eating Establishment
708,Restaurant Take-Out,DELIVERY 4 ALL INC.,1150 KING ST E  HAMILTON ON L8M 1E8,2022/12/08 00:00:00+00,20 298018 00 1J,Eating Establishment
709,Restaurant Take-Out,DETOUR AIRPORT INC.,9300 AIRPORT RD W 220 GLANBROOK ON L0R 1W0,2022/10/15 00:00:00+00,19 296763 02 1J,Eating Establishment
710,Restaurant with Liquor Service,DETOUR AIRPORT INC.,9300 AIRPORT RD W 220 GLANBROOK ON L0R 1W0,2022/10/17 00:00:00+00,19 296764 02 1J,Eating Establishment
711,Restaurant,DETOUR HOSPITALITY INC. O/A DETOUR ROASTERS CAFE,41 KING ST W 2 DUNDAS ON,2022/03/19 00:00:00+00,18 293795 03 1J,Eating Establishment
712,Restaurant,DGH 10 INC O/A  A & W,190 BARTON ST E  HAMILTON ON,2022/07/12 00:00:00+00,14 283130 07 1J,Eating Establishment
713,Restaurant,DHG 10 INC. O/A A&W QUEENSTON,165 HWY 8  STONEY CREEK ON,2022/09/13 00:00:00+00,14 279365 07 1J,Eating Establishment
714,Restaurant,DHG 13 INC. o/a A&W ,99 DUNDAS ST E  FLAMBOROUGH ON,2023/01/18 00:00:00+00,17 293496 04 1J,Eating Establishment
715,Restaurant Take-Out,DIANA'S PIZZA & GRILL LTD.,263 KENILWORTH AVE N  HAMILTON ON,2022/06/16 00:00:00+00,14 279793 07 1J,Eating Establishment
716,Restaurant with Liquor Service,DIRTY SOUTH,10 BARTON ST E  HAMILTON ON,2022/03/11 00:00:00+00,20 297410 01 1J,Eating Establishment
717,Restaurant,DOCE NATA INC.,259 HWY 8  STONEY CREEK ON,2022/08/27 00:00:00+00,18 294555 03 1J,Eating Establishment
718,Restaurant Take-Out,DOLLY'S ROTI DELIGHT INC.,3200 HOMESTEAD DR  GLANBROOK ON,2022/11/30 00:00:00+00,21 299813 00 1J,Eating Establishment
719,Restaurant,DOMIZIANO CAFE INC,40 CENTENNIAL PKWY N  HAMILTON ON L8E 2P2,2022/02/23 00:00:00+00,18 293596 03 1J,Eating Establishment
720,Restaurant with Liquor Service,DOUG MILLAR SPORTS LTD O/A SOUTHERN PINES GOLF & COUNTRY CLUB,8453 AIRPORT RD E  GLANBROOK ON,2022/10/30 00:00:00+00,14 281580 07 1J,Eating Establishment
721,Restaurant Take-Out,DOWN THE STREET FOOD CO.,205 OTTAWA ST N  HAMILTON ON,2022/05/11 00:00:00+00,21 298883 00 1J,Eating Establishment
722,Restaurant,DOWNTOWN CAFE,20 HUGHSON ST S  HAMILTON ON,2022/05/23 00:00:00+00,15 125343 07 1J,Eating Establishment
723,Restaurant Take-Out,DREAM SPOON INC O/A MARBLE SLAB CREAMERY,73 WILSON ST W  ANCASTER ON,2022/06/25 00:00:00+00,21 299144 00 1J,Eating Establishment
724,Restaurant,DRUXY'S INC O/A WILLIAMS FRESH CAFE,140 HWY 8  STONEY CREEK ON L8G 1C2,2023/01/13 00:00:00+00,21 299145 00 1J,Eating Establishment
725,Restaurant Take-Out,DUARTE SUPERMARKET,417 BARTON ST E  HAMILTON ON L8L 2Y4,2022/06/09 00:00:00+00,14 141568 07 1J,Eating Establishment
726,Restaurant with Liquor Service,DUNAS VERDES CAFE INC.,253 JAMES ST N  HAMILTON ON,2022/03/22 00:00:00+00,14 173871 06 1J,Eating Establishment
727,Restaurant Take-Out,DUNDAS SHAWARMA,24 KING ST E  DUNDAS ON,2022/03/05 00:00:00+00,17 293485 03 1J,Eating Establishment
728,Restaurant with Liquor Service,DUNDAS VALLEY GOLF & CURLING CLUB,10 WOODLEY'S LANE  DUNDAS ON,2022/10/18 00:00:00+00,14 173170 07 1J,Eating Establishment
729,Restaurant with Liquor Service,DURAND COFFEE,142 CHARLTON AVE W  HAMILTON ON L8P 2C7,2022/02/24 00:00:00+00,16 290537 05 1J,Eating Establishment
730,Restaurant,E.J. TABAR INVESTMENT INC. O/A TOBY'S GOOD EATS,2 KING ST W  HAMILTON ON,2022/07/28 00:00:00+00,14 155887 07 1J,Eating Establishment
731,Restaurant with Liquor Service,EARTH TO TABLE BREAD BAR JAMES ST INC,14 JAMES ST N  HAMILTON ON,2022/05/01 00:00:00+00,19 295600 02 1J,Eating Establishment
732,Restaurant Take-Out,EAST WOK INC.,1170 RYMAL RD E  HAMILTON ON,2022/09/20 00:00:00+00,14 285002 07 1J,Eating Establishment
733,Restaurant Take-Out,EBONYREX ENTERPRISES O/A TIM HORTONS,75 CENTENNIAL PKWY N  HAMILTON ON L8E 2P2,2022/11/12 00:00:00+00,14 277008 07 1J,Eating Establishment
734,Restaurant,EDGEWATER MANOR,518 FRUITLAND RD  STONEY CREEK ON,2022/06/23 00:00:00+00,16 197559 07 1J,Eating Establishment
735,Restaurant with Liquor Service,ED'S SPORTS BAR,597 KING ST E  HAMILTON ON,2022/01/26 00:00:00+00,20 298405 00 1J,Eating Establishment
736,Restaurant,EMILY777 INC O/A MUMMA'S BURRITOS,700 QUEENSTON RD  HAMILTON ON L8G 1A3,2022/07/20 00:00:00+00,20 297528 01 1J,Eating Establishment
737,Restaurant with Liquor Service,EMPRESS WOK CHINESE RESTAURANT,101 OSLER DR  DUNDAS ON,2022/12/05 00:00:00+00,19 296852 02 1J,Eating Establishment
738,Restaurant,ENG'S CHINESE RESTAURANT,606 CONCESSION ST  HAMILTON ON,2022/08/12 00:00:00+00,14 162514 07 1J,Eating Establishment
739,Restaurant Take-Out,ENTERPRISE 1000 INC. O/A TIM HORTONS,1445 MAIN ST W  HAMILTON ON L8S 1C8,2022/07/05 00:00:00+00,14 284634 07 1J,Eating Establishment
740,Restaurant Take-Out,ENTERPRISE 1000 INC. O/A TIM HORTON'S,863 UPPER WENTWORTH ST  HAMILTON ON,2022/06/06 00:00:00+00,14 159850 07 1J,Eating Establishment
741,Restaurant,ENTERPRISE 1000 O/A TIM HORTON'S,977 GOLF LINKS RD  ANCASTER ON L8G 3T9,2022/04/11 00:00:00+00,14 177711 07 1J,Eating Establishment
742,Restaurant Take-Out,ENTERPRISE 1000 O/A TIM HORTON'S,1136 GOLF LINKS RD  ANCASTER ON L9K 1J8,2022/04/11 00:00:00+00,14 177714 07 1J,Eating Establishment
743,Restaurant with Liquor Service,ETNO BAR & GRILL INC,125 GAILMONT DR  HAMILTON ON L8K 4B8,2023/01/24 00:00:00+00,14 285711 07 1J,Eating Establishment
744,Restaurant with Liquor Service,F.L.A. CAFE & BAR,658 BARTON ST E  HAMILTON ON,2022/03/15 00:00:00+00,13 282370 06 1J,Eating Establishment
745,Restaurant Take-Out,FAMO PIZZA AND WINGS,1000 UPPER GAGE AVE  HAMILTON ON L8V 4K9,2022/11/25 00:00:00+00,21 299783 00 1J,Eating Establishment
746,Restaurant Take-Out,FAMOUS RECIPE,158 KING ST W  HAMILTON ON L8P 1A6,2022/10/24 00:00:00+00,12 280147 07 1J,Eating Establishment
747,Restaurant,FAT BASTARD BURRITO CO,101 OSLER DR  DUNDAS ON,2022/11/18 00:00:00+00,21 299739 00 1J,Eating Establishment
748,Restaurant,FAT BASTARD BURRITO CO,101 OSLER DR  DUNDAS ON,2022/11/18 00:00:00+00,21 299739 00 1J,Eating Establishment
749,Restaurant with Liquor Service,FERN BROOK RESORT INC,57 12TH CON RD E  FLAMBOROUGH ON,2022/06/13 00:00:00+00,16 290507 05 1J,Eating Establishment
750,Restaurant Take-Out,FIRESTONE PIZZA WINGS AND SHAWARMA INC.,54 QUEEN ST S  HAMILTON ON L8P 3R5,2023/01/20 00:00:00+00,20 298421 00 1J,Eating Establishment
751,Restaurant Take-Out,FIRST CHOICE PIZZA,2596 KING ST E  HAMILTON ON L8K 1Y2,2022/09/07 00:00:00+00,18 294244 03 1J,Eating Establishment
752,Restaurant with Liquor Service,FISHER'S PIER 4 PUB & GRUB,554 JAMES ST N  HAMILTON ON,2022/04/25 00:00:00+00,16 125435 06 1J,Eating Establishment
753,Restaurant,FIVE GUYS BURGERS AND FRIES,1807 STONE CHURCH RD E 6 STONEY CREEK ON,2022/04/17 00:00:00+00,14 281727 06 1J,Eating Establishment
754,Restaurant,FIVE GUYS BURGERS AND FRIES,518 CENTENNIAL PKWY N  HAMILTON ON,2022/12/17 00:00:00+00,14 285382 07 1J,Eating Establishment
755,Restaurant with Liquor Service,FIVE STAR CAFE,225 JAMES ST N  HAMILTON ON L8R 2L2,2022/09/25 00:00:00+00,14 278601 07 1J,Eating Establishment
756,Restaurant with Liquor Service,FLAMBORO DOWNS,967 HWY 5 W  FLAMBOROUGH ON,2022/11/15 00:00:00+00,15 175235 07 1J,Eating Establishment
757,Restaurant with Liquor Service,FLAVOURS LATIN CUISINE,261 QUEENSTON RD  HAMILTON ON,2022/03/05 00:00:00+00,20 297418 01 1J,Eating Establishment
758,Restaurant,FMI NATIONAL INC. - 1908503 ONTARIO INC.  O/A PIZZA HUT,610 KING ST W  HAMILTON ON L8S 1C2,2022/11/02 00:00:00+00,16 291381 05 1J,Eating Establishment
759,Restaurant Take-Out,FMI NATIONAL INC. - 1908503 ONTARIO INC.  O/A PIZZA HUT,640 QUEENSTON RD  HAMILTON ON L8K 1K2,2022/10/19 00:00:00+00,17 292660 04 1J,Eating Establishment
760,Restaurant Take-Out,FMI NATIONAL INC. O/A PIZZA HUT,1405 UPPER OTTAWA ST  HAMILTON ON L8W 3J6,2022/12/14 00:00:00+00,17 293427 04 1J,Eating Establishment
761,Restaurant,FOOD BOX LTD,180 KENILWORTH AVE N  HAMILTON ON L8H 4S1,2022/10/17 00:00:00+00,14 281833 07 1J,Eating Establishment
762,Restaurant with Liquor Service,FRAGOSO SEAFOOD PLACE SPORTS BAR & RESTAURANT,293 BARTON ST E  HAMILTON ON,2022/12/16 00:00:00+00,14 139659 07 1J,Eating Establishment
763,Restaurant with Liquor Service,FTGI HOSPITALITY INC. O/A NIQUE ,123 JAMES ST N  HAMILTON ON,2022/12/09 00:00:00+00,21 299696 00 1J,Eating Establishment
764,Restaurant,GAGE PARK DINER,975 MAIN ST E  HAMILTON ON L8M 1A7,2022/07/29 00:00:00+00,16 291300 05 1J,Eating Establishment
765,Restaurant,GAGE PIZZA & WINGS,804 UPPER GAGE AVE  HAMILTON ON,2022/07/07 00:00:00+00,17 292489 04 1J,Eating Establishment
766,Restaurant,GALLERY SNACK BAR,25 CHARLTON AVE E  HAMILTON ON,2022/06/15 00:00:00+00,14 275433 07 1J,Eating Establishment
767,Restaurant Take-Out,GARTH PIZZA & WINGS,1300 GARTH ST  HAMILTON ON L9C 4L7,2022/12/05 00:00:00+00,17 293326 04 1J,Eating Establishment
768,Restaurant Take-Out,GAY LEA FOODS CO-OPERATIVE LIMITED,20 MORLEY ST  HAMILTON ON,2022/06/06 00:00:00+00,14 286078 07 1J,Eating Establishment
769,Restaurant,GENTILE RESTAURANT GROUP INC. O/A ARBY'S ,1240 RYMAL RD E  HAMILTON ON,2022/11/17 00:00:00+00,21 299769 00 1J,Eating Establishment
770,Restaurant with Liquor Service,GET TOGETHER BAR & GRILL,253 KENILWORTH AVE N  HAMILTON ON,2022/08/14 00:00:00+00,14 280085 07 1J,Eating Establishment
771,Restaurant with Liquor Service,GHST KITCHEN INC O/A THE NORTH FORK,215 KING ST E  HAMILTON ON,2022/07/22 00:00:00+00,21 298708 00 1J,Eating Establishment
772,Restaurant Take-Out,GINO'S PIZZA,164 HWY 8  STONEY CREEK ON L8G 3V2,2022/11/01 00:00:00+00,14 169408 07 1J,Eating Establishment
773,Restaurant Take-Out,GINO'S PIZZA,1146 BARTON ST E  HAMILTON ON,2022/09/02 00:00:00+00,14 278184 07 1J,Eating Establishment
774,Restaurant Take-Out,GINO'S PIZZA,640 MOHAWK RD W  HAMILTON ON L9C 1X6,2022/06/01 00:00:00+00,14 281076 07 1J,Eating Establishment
775,Restaurant,GIUSEPPE'S ITALIAN CUISINE & PIZZA,762 KING ST E  HAMILTON ON,2022/12/03 00:00:00+00,14 280551 07 1J,Eating Establishment
776,Restaurant,GOLDEN FLAME PLUS INC. O/A GOLDEN FLAME,142 HWY 8  STONEY CREEK ON L8G 1C2,2023/01/07 00:00:00+00,14 279238 07 1J,Eating Establishment
777,Restaurant,GOLDEN GRIDDLE PANCAKE HOUSE,1119 FENNELL AVE E  HAMILTON ON L8T 1S2,2022/06/04 00:00:00+00,14 276665 07 1J,Eating Establishment
778,Restaurant,GOTANGO,293 WELLINGTON ST N  HAMILTON ON,2022/04/06 00:00:00+00,17 291933 04 1J,Eating Establishment
779,Restaurant with Liquor Service,GOWN & GAVEL RESTAURANT INC.,24 HESS ST S  HAMILTON ON,2022/09/22 00:00:00+00,13 275609 07 1J,Eating Establishment
780,Restaurant,GRANDADS COFFEE & DONUTS,574 JAMES ST N  HAMILTON ON L8L 1J7,2022/07/30 00:00:00+00,13 283591 07 1J,Eating Establishment
781,Restaurant,GREAT WALL RESTAURANT,190 KENILWORTH AVE N  HAMILTON ON,2022/03/24 00:00:00+00,14 200639 06 1J,Eating Establishment
782,Restaurant Take-Out,GREEK PALACE RESTAURANT INC,2200 RYMAL RD E  GLANBROOK ON,2022/07/14 00:00:00+00,21 299209 00 1J,Eating Establishment
783,Restaurant with Liquor Service,GULMI DINNER INC O/A MOUNTAIN GRILL,1065 HWY 8  STONEY CREEK ON,2022/04/08 00:00:00+00,16 290739 05 1J,Eating Establishment
784,Restaurant with Liquor Service,HAM BRGR INC,49 KING WILLIAM ST  HAMILTON ON L8R 1A2,2022/03/25 00:00:00+00,15 285802 06 1J,Eating Establishment
785,Restaurant with Liquor Service,HAMBRGR,207 OTTAWA ST N  HAMILTON ON,2022/02/28 00:00:00+00,17 292031 04 1J,Eating Establishment
786,Restaurant,HAMILTON HEALTH SCIENCES VOL. ASSOC O/A MAPLEWOOD CAFE,88 MAPLEWOOD AVE  HAMILTON ON L8M 1W9,2022/05/09 00:00:00+00,16 290773 05 1J,Eating Establishment
787,Restaurant,HAMILTON HEALTH SCIENCES VOLUNTEER ASSOC.,711 CONCESSION ST  HAMILTON ON,2022/08/01 00:00:00+00,15 125146 07 1J,Eating Establishment
788,Restaurant Take-Out,HAMILTON HEALTH SCIENCES VOLUNTEER ASSOCIATION O/A SUNNYSIDE CAFE,325 WELLINGTON ST N  HAMILTON ON,2022/02/04 00:00:00+00,15 290416 05 1J,Eating Establishment
789,Restaurant Take-Out,HAMILTON WATERFRONT TRUST,57 DISCOVERY DR  HAMILTON ON,2022/03/02 00:00:00+00,10 280333 06 1J,Eating Establishment
790,Restaurant with Liquor Service,HAMILTON WATERFRONT TRUST,47 DISCOVERY DR  HAMILTON ON,2022/05/29 00:00:00+00,12 227552 07 1J,Eating Establishment
791,Restaurant Take-Out,HAMILTON WATERFRONT TRUST,47 DISCOVERY DR  HAMILTON ON,2022/12/11 00:00:00+00,13 284336 07 1J,Eating Establishment
792,Restaurant,HANGRY CHURRASQUEIRA CHICKEN INC.,1374 SOUTH SERVICE RD  STONEY CREEK,2022/08/17 00:00:00+00,20 297970 01 1J,Eating Establishment
793,Restaurant,HANS BARTELS FISH AND CHIPS LTD,1050 UPPER GAGE AVE  HAMILTON ON L8V 5B7,2022/03/24 00:00:00+00,16 290792 05 1J,Eating Establishment
794,Restaurant Take-Out,HBN FOODS LTD O/A A&W,1275 BARTON ST E  HAMILTON ON L8H 2V4,2022/11/04 00:00:00+00,14 280372 07 1J,Eating Establishment
795,Restaurant Take-Out,Heal Wellness,586 CONCESSION ST  HAMILTON ON,2022/06/28 00:00:00+00,21 299052 00 1J,Eating Establishment
796,Restaurant,HELLO BAKED INC,340 BARTON ST E  HAMILTON ON,2022/11/29 00:00:00+00,17 293289 04 1J,Eating Establishment
797,Restaurant with Liquor Service,HERITAGE CHICKEN INC O/A NANDOS PERI PERI CHICKEN,1782 STONE CHURCH RD E  STONEY CREEK ON,2022/08/31 00:00:00+00,20 298039 01 1J,Eating Establishment
798,Restaurant Take-Out,HFC FOODS INC,600 CONCESSION ST  HAMILTON ON L8V 1B3,2022/01/27 00:00:00+00,14 287046 06 1J,Eating Establishment
799,Restaurant Take-Out,HI-LINE CENTRE PIZZA-WINGS INC,1148 KING ST E  HAMILTON ON,2022/03/14 00:00:00+00,18 293614 03 1J,Eating Establishment
800,Restaurant with Liquor Service,HL ASIAN RESTAURANT & BAR INC O/A TWINS ELEPHANTS THAI RESTAURANT & BAR,969 FENNELL AVE E  HAMILTON ON L8T 1R1,2022/11/25 00:00:00+00,21 299597 00 1J,Eating Establishment
801,Restaurant Take-Out,HONG KONG CHINESE FOOD TAKE OUT LIMITED,1216 UPPER WENTWORTH ST  HAMILTON ON L9A 4W2,2022/10/25 00:00:00+00,21 299490 00 1J,Eating Establishment
802,Restaurant with Liquor Service,HUMANNESS INC O/A STACKED PANCAKE & BREAKFAST HOUSE ,140 HWY 8  STONEY CREEK ON L8G 1C2,2023/01/07 00:00:00+00,21 299543 00 1J,Eating Establishment
803,Restaurant,HUTCH'S DINGLEY DELL LTD.,280 VAN WAGNER'S BEACH RD  HAMILTON ON L8E 3R3,2022/12/10 00:00:00+00,14 125327 08 1J,Eating Establishment
804,Restaurant with Liquor Service,INDIA VILLAGE GRILL RESTAURANT & CATERING LTD,90 KING ST W  DUNDAS ON L9H 1T9,2022/10/05 00:00:00+00,13 281964 07 1J,Eating Establishment
805,Restaurant,INDIA VILLAGE RESTAURANT AND CATERING LTD.,370 WILSON ST E  ANCASTER ON,2022/09/19 00:00:00+00,14 276098 07 1J,Eating Establishment
806,Restaurant,INDIAN HUT,9 MAIN ST N  FLAMBOROUGH ON,2022/09/03 00:00:00+00,19 296586 02 1J,Eating Establishment
807,Restaurant Take-Out,INFINITY PIZZA INC. O/A DOMINOS PIZZA,1440 MAIN ST E  HAMILTON ON,2022/09/28 00:00:00+00,15 288059 06 1J,Eating Establishment
808,Restaurant with Liquor Service,INTERACTIVE DINING WAREHOUSE INC O/A THE EXPRESS RESTAURANT,1034 KING ST W  HAMILTON ON L8S 1L5,2022/05/07 00:00:00+00,14 284487 07 1J,Eating Establishment
809,Restaurant with Liquor Service,IRON HORSE SALOON INC.,78 MELVIN AVE  HAMILTON ON,2022/04/10 00:00:00+00,20 297545 01 1J,Eating Establishment
810,Restaurant,ISHAVASHYAM INC O/A SOOKHAM RESTAURANT,29 BARTON ST E  HAMILTON ON,2022/05/08 00:00:00+00,20 297524 01 1J,Eating Establishment
811,Restaurant Take-Out,ISKO GROUP CO. INC. O/A ISKOOINK,274 BARTON ST E  HAMILTON ON L8L 2X3,2022/06/17 00:00:00+00,21 299110 00 1J,Eating Establishment
812,Restaurant,ISTANBULL DONAIR HOUSE INC. O/A DONAIR ISTANBULL,625 GREENHILL AVE  HAMILTON ON L8K 5W9,2023/01/13 00:00:00+00,21 299842 00 1J,Eating Establishment
813,Restaurant,JAI MAK FOODS LTD O/A MCDONALD'S RESTAURANT,10 COOTES DR  DUNDAS ON L9H 1A9,2022/10/25 00:00:00+00,14 280355 07 1J,Eating Establishment
814,Restaurant,JAI MAK FOODS LTD O/A MCDONALD'S RESTAURANT,1015 GOLF LINKS RD  ANCASTER ON L9K 1L6,2022/10/01 00:00:00+00,14 280356 07 1J,Eating Establishment
815,Restaurant,JAI MAK FOODS LTD O/A MCDONALD'S RESTAURANTS,1175 WILSON ST W  ANCASTER ON,2022/11/30 00:00:00+00,16 291498 05 1J,Eating Establishment
816,Restaurant,JALIYAN KRUPA INC O/A MR SUB,237 PARKDALE AVE N  HAMILTON ON,2022/12/15 00:00:00+00,20 298470 01 1J,Eating Establishment
817,Restaurant Take-Out,JAN BINGO DINING COMPANY,2 KING ST W  HAMILTON ON,2022/10/30 00:00:00+00,18 294782 03 1J,Eating Establishment
818,Restaurant,JANHVI777 INC. O/A BURRITOZ,94 DUNDAS ST E  FLAMBOROUGH ON,2022/11/08 00:00:00+00,18 295091 03 1J,Eating Establishment
819,Restaurant Take-Out,JA-NICE,533 KING ST E  HAMILTON ON,2022/10/01 00:00:00+00,14 276234 07 1J,Eating Establishment
820,Restaurant,JAX SWEET SHOPPE INC.,33 KING ST W  DUNDAS ON,2022/08/07 00:00:00+00,14 286447 07 1J,Eating Establishment
821,Restaurant Take-Out,JAY NANBAI STORES LTD. O/A RED SWAN PIZZA,1447 UPPER OTTAWA ST 17 HAMILTON ON,2022/09/24 00:00:00+00,19 296404 02 1J,Eating Establishment
822,Restaurant with Liquor Service,Jaymali Corporation Ltd. o/a barBURRITO,1183 WILSON ST W C4 ANCASTER ON L9G 0E8,2022/09/13 00:00:00+00,17 292822 04 1J,Eating Establishment
823,Restaurant,JAYMAVERAI INC. O/A FAT BASTARD BURRITO CO.,94 HWY 8  STONEY CREEK ON L8G 4H3,2022/06/10 00:00:00+00,21 299108 00 1J,Eating Establishment
824,Restaurant with Liquor Service,JELTA RESTAURANT SERVICES INC. O/A BOSTON PIZZA,1565 UPPER JAMES ST  HAMILTON ON,2022/12/06 00:00:00+00,14 151760 07 1J,Eating Establishment
825,Restaurant,JET CAFE,184 KING ST E  HAMILTON ON,2022/04/21 00:00:00+00,13 255871 07 1J,Eating Establishment
826,Restaurant Take-Out,JIN HEE SON,1770 STONE CHURCH RD E  STONEY CREEK ON,2022/07/21 00:00:00+00,21 299175 00 1J,Eating Establishment
827,Restaurant Take-Out,JJMR TREAT BOX INC O/A DAIRY QUEEN ORANGE JULIUS,2172 RYMAL RD E  GLANBROOK ON,2022/07/12 00:00:00+00,14 281600 07 1J,Eating Establishment
828,Restaurant with Liquor Service,JMC AMORIM FOODS INC. O/A SWISS CHALET,1240 RYMAL RD E  HAMILTON ON,2022/10/22 00:00:00+00,21 299404 00 1J,Eating Establishment
829,Restaurant with Liquor Service,JO-DREW FOODS INC. O/A SWISS CHALET,1575 UPPER OTTAWA ST  HAMILTON ON L8W 3E2,2022/05/16 00:00:00+00,14 275554 07 1J,Eating Establishment
830,Restaurant,JOE'S PIZZA AND PASTA INC.,21 PANABAKER DR  ANCASTER ON,2022/07/14 00:00:00+00,17 292416 04 1J,Eating Establishment
831,Restaurant with Liquor Service,JORDAN'S HOMESIDE PUB INC,1521 MAIN ST E  HAMILTON ON,2022/06/30 00:00:00+00,21 298637 00 1J,Eating Establishment
832,Restaurant Take-Out,JOYOUS C KITCHEN INC.,1070 STONE CHURCH RD E  HAMILTON ON L8W 3K8,2022/03/05 00:00:00+00,20 297959 00 1J,Eating Establishment
833,Lunch Counter,JOY'S CAFE & RESTAURANT,349 KENORA AVE  HAMILTON ON L8E 2W2,2022/12/11 00:00:00+00,14 276332 07 1J,Eating Establishment
834,Restaurant,JURAVINSKI HOSPITAL - NORA'S FRESH CAFE,711 CONCESSION ST  HAMILTON ON,2022/02/22 00:00:00+00,14 282805 06 1J,Eating Establishment
835,Restaurant,KABAB PARADISE,929 FENNELL AVE E  HAMILTON ON,2022/07/14 00:00:00+00,19 297124 01 1J,Eating Establishment
836,Restaurant Take-Out,KABUL SHAWARMA GRILL ,1136 FENNELL AVE E  HAMILTON ON L8T 1S5,2022/11/23 00:00:00+00,21 299785 00 1J,Eating Establishment
837,Restaurant,KAFLEACHARYA DINNER INC. O/A MOGHUL FINE INDIAN CUISINE,288 MUD ST W C STONEY CREEK ON,2022/09/17 00:00:00+00,21 299321 00 1J,Eating Establishment
838,Restaurant Take-Out,KAIRAVI INC O/A EXTREME PITA,999 UPPER WENTWORTH ST  HAMILTON ON L9A 4X5,2022/07/09 00:00:00+00,20 297845 01 1J,Eating Establishment
839,Restaurant Take-Out,KASHVI INC. O/A PIZZA HUT,2537 REGIONAL ROAD 56  GLANBROOK ON,2023/01/05 00:00:00+00,14 287042 07 1J,Eating Establishment
840,Restaurant with Liquor Service,KEL7026 LTD. O/A KELSEY'S,1550 UPPER JAMES ST  HAMILTON ON L9B 1K3,2022/06/21 00:00:00+00,14 280934 07 1J,Eating Establishment
841,Restaurant,KEL7060 LTD.  O/A KELSEY'S,771 GOLF LINKS RD  ANCASTER ON,2022/03/22 00:00:00+00,15 280933 06 1J,Eating Establishment
842,Restaurant with Liquor Service,KEL7064 LTD O/A KELSEY'S,558 QUEENSTON RD  HAMILTON ON L8K 1K2,2022/12/07 00:00:00+00,14 283576 07 1J,Eating Establishment
843,Bar and Nightclub,KENSINGTON RESTAURANT GROUP INC O/A BAD AND BOUJEE,93 JOHN ST S  HAMILTON ON,2022/03/03 00:00:00+00,20 297290 01 1J,Eating Establishment
844,Restaurant with Liquor Service,KESHAVKRUPA ENTERPRISES INC O/A MUCHO BURRITO,999 UPPER WENTWORTH ST  HAMILTON ON L9A 4X5,2022/11/12 00:00:00+00,18 295265 03 1J,Eating Establishment
845,Restaurant Take-Out,KFL1 LTD O/A HURRY CURRY RESTAURANT,2 KING ST W  HAMILTON ON,2022/08/03 00:00:00+00,18 293536 03 1J,Eating Establishment
846,Restaurant Take-Out,KHUAVANE YANG,75 CENTENNIAL PKWY N  HAMILTON ON L8E 2P2,2022/05/18 00:00:00+00,16 290934 05 1J,Eating Establishment
847,Restaurant with Liquor Service,KIARA ENTERPRISE LTD O/A LOADED PIEROGI,275 JAMES ST N  HAMILTON ON,2022/04/19 00:00:00+00,21 298739 00 1J,Eating Establishment
848,Restaurant Take-Out,KING PIZZA,44 KING ST E  STONEY CREEK ON L8G 1K1,2022/12/21 00:00:00+00,14 173717 07 1J,Eating Establishment
849,Restaurant,KLASANNA MGMT INC. O/A TIM HORTONS,30 QUEENSTON RD  HAMILTON ON,2022/08/21 00:00:00+00,14 159376 07 1J,Eating Establishment
850,Restaurant Take-Out,KL'S NATURAL HEALTH FOOD INC. O/A KL'S RED GINSENG TEA,833 UPPER JAMES ST  HAMILTON ON,2022/08/01 00:00:00+00,14 286489 07 1J,Eating Establishment
851,Restaurant with Liquor Service,KNOLLWOOD GOLF LIMITED,1276 SHAVER RD  ANCASTER ON,2022/09/09 00:00:00+00,14 178076 07 1J,Eating Establishment
852,Restaurant with Liquor Service,KNOLLWOOD GOLF LIMITED,914 BOOK RD W  ANCASTER ON,2022/09/09 00:00:00+00,14 178137 07 1J,Eating Establishment
853,Restaurant with Liquor Service,KOI RESTAURANT,27 HESS ST S  HAMILTON ON L8P 3M7,2022/05/31 00:00:00+00,13 232760 07 1J,Eating Establishment
854,Restaurant Take-Out,KORDUN FINE FOOD,483 HWY 8  STONEY CREEK ON L8G 5B9,2022/06/05 00:00:00+00,18 294053 03 1J,Eating Establishment
855,Restaurant,KOREA HOUSE,281 CANNON ST E  HAMILTON ON,2022/07/29 00:00:00+00,14 276801 07 1J,Eating Establishment
856,Restaurant with Liquor Service,KROWN CAFE INC O/A INSOMNIA CAFE LOUNGE,952 QUEENSTON RD  STONEY CREEK ON,2022/05/18 00:00:00+00,17 291946 04 1J,Eating Establishment
857,Restaurant,LA CANTINA RESTAURANT,60 WALNUT ST S  HAMILTON ON,2022/08/13 00:00:00+00,15 125209 07 1J,Eating Establishment
858,Restaurant Take-Out,LA CREME DE LA CREME CREAMERY INC,170 LOCKE ST S  HAMILTON ON L8R 4A9,2022/09/28 00:00:00+00,20 297652 01 1J,Eating Establishment
859,Restaurant,LA LUNA EXPRESS,1051 UPPER JAMES ST  HAMILTON ON,2022/10/20 00:00:00+00,14 280247 07 1J,Eating Establishment
