OBJECTID,Fax_Number,City,Province,Geo_X,Geo_Y,Business_Id,Business_Name,Site_Postal_Code,Created_Date,Updated_Date,NAICSCode,NAICSCode_Desc,Telephone_Number,Web_Address,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_Province,Mailing_Country,Mailing_Postal_Code,Unit_Number,Business_Description,Street_Number,Street_Name,Street_Type,Street_Direction,Municipality,geometry,lon,lat
40245,,Uxbridge,Ontario,637230.52,4890194.17,469081,CFFO - 10649 York Durham,,2019-06-03,2019-08-16,111910.0,Tobacco farming,,,,,,,,,,CFFO Farm,10649,York Durham,Line,,Uxbridge,POINT (-79.283962800995 44.15206388956113),-79.283962800995,44.15206388956113
40246,,Uxbridge,Ontario,637369.43,4889789.24,482159,Cooper's Farm,,2019-06-03,2019-08-16,111910.0,Tobacco farming,,,,,,,,,,OFA Farm,10499,York Durham,Line,,Uxbridge,POINT (-79.28233225568378 44.14839373491071),-79.28233225568378,44.14839373491071
40247,9056558435,Ashburn,Ontario,659204.58,4875096.3,2651,Greenwood Mushroom Farm,L0B1A0,2019-06-03,2019-06-03,111411.0,Mushroom production,9056553373,,,,,,,L0B1A0,,farm - mushrooms,9760,Heron,Road,,Whitby,POINT (-79.0138865862975 44.011757244649175),-79.0138865862975,44.011757244649175
40248,,Whitby,Ontario,660287.44,4875576.87,232341,Never Enough Chrome,L0B1A0,2019-06-03,2019-06-03,811121.0,"Automotive body, paint and interior repair and maintenance",9056550132,www.neverenoughchrome.com,,,,,,,,Chrome Shop for big rigs,9825,Ashburn,Road,,Whitby,POINT (-79.00024041290804 44.01584584461763),-79.00024041290804,44.01584584461763
40249,,Ashburn,Ontario,660387.74,4875964.11,2658,Sunnyside Farm,L0B1A0,2019-06-03,2019-06-13,112310.0,Chicken egg production,9056554240,,,,,,,L0B1A0,,egg farm,665,Townline,Road,West,Whitby,POINT (-78.9988725877622 44.01930831966561),-78.9988725877622,44.01930831966561
40250,9056558642,Whitby,Ontario,662738.13,4876397.61,9969,Campkins RV Centre,L0B1A0,2019-06-03,2019-06-03,441210.0,Recreational vehicle dealers,9056558613,www.campkins.com,,,,,,L0B1A0,,"RV sales, parts, equipment, etc.",9760,Baldwin,Street,North,Whitby,POINT (-78.96943213384574 44.02269161924023),-78.96943213384574,44.02269161924023
40251,,Myrtle Station,Ontario,662817.06,4876042.46,101655,Myrtle Station Wool & Ferguson's Knitting,L0B1A0,2019-06-03,2019-06-06,451130.0,"Sewing, needlework and piece goods stores",9056554858,,,,,,,L0B1A0,,Wool and knitting accessories,9585,Baldwin,Street,,Whitby,POINT (-78.96855705795474 44.019478544966034),-78.96855705795474,44.019478544966034
40252,,Whitby,Ontario,669375.01,4858466.88,242289,Anti-Gravity Acro-Sports/Defy Gravity,L1N9X1,2019-06-04,2019-06-13,713940.0,Fitness and recreational sports centres,9057280751,anti-gravity.ca,,,,,,,2,Acrobatics Facility and trampoline club. Competitive and recreational classes.,2055,Forbes,Street,,Whitby,POINT (-78.89238445298234 43.85985879443238),-78.89238445298234,43.85985879443238
40253,,Whitby,Ontario,669375.01,4858466.88,232270,Same Day Blinds Factory Outlet,L1N9X1,2019-06-04,2019-06-04,337920.0,Blind and shade manufacturing,9054367513,www.remingtonwindowfashions.com,,,,,,,4,Blinds manufacturing and retail.,2055,Forbes,Street,,Whitby,POINT (-78.89238445298234 43.85985879443238),-78.89238445298234,43.85985879443238
40254,,Whitby,Ontario,669375.01,4858466.88,242290,Reliance Home Comfort,L1N9X1,2019-06-04,2019-06-04,238220.0,"Plumbing, heating and air-conditioning contractors",9054369859,,,,,,,,3,hvac/water heater sales/repair,2055,Forbes,Street,,Whitby,POINT (-78.89238445298234 43.85985879443238),-78.89238445298234,43.85985879443238
40255,,Whitby,Ontario,669375.14,4858473.06,454352,Little Beasts Brewing Co.,L1N9X1,2019-06-04,2019-06-04,312120.0,Breweries,9057232337,www.littlebeastsbrewing.com/,,,,,,,4,Brewery,2075,Forbes,Street,,Whitby,POINT (-78.89238087677406 43.85991436995564),-78.89238087677406,43.85991436995564
40256,,Whitby,Ontario,669375.14,4858473.06,454351,Traction Heavy Duty Parts,L1N9X1,2019-06-04,2019-06-04,441310.0,Automotive parts and accessories stores,9054322785,www.traction.com,,,,,,,5-7,Aftermarket truck parts retailer.,2075,Forbes,Street,,Whitby,POINT (-78.89238087677406 43.85991436995564),-78.89238087677406,43.85991436995564
40257,,Whitby,Ontario,669435.5,4858490.37,454354,PWTransit Canada,,2019-06-04,2019-06-04,485110.0,Urban transit systems,9064041115,,,,,,,,,Whitby Transit Contractors,2095,Forbes,Street,,Whitby,POINT (-78.89162479868953 43.86005626755691),-78.89162479868953,43.86005626755691
40258,,Whitby,Ontario,669166.18,4858423.31,157057,MARS,L1N8R6,2019-06-04,2019-06-04,414470.0,Amusement and sporting goods merchant wholesalers,9057239600,,,,,,,L1N8R6,1,manufacturing company,1801,Wentworth,Street,,Whitby,POINT (-78.89499509109267 43.859514650784405),-78.89499509109267,43.859514650784405
40259,,Whitby,Ontario,669166.18,4858423.31,290297,Perfect Party Place,L1N8M2,2019-06-04,2019-06-04,532299.0,All Other Consumer Goods Rental,9057239050,www.perfectpartyplace.ca,,,,,,,,Rental equipment warehouse.,1801,Wentworth,Street,,Whitby,POINT (-78.89499509109267 43.859514650784405),-78.89499509109267,43.859514650784405
40260,9057211503,Whitby,Ontario,669166.18,4858423.31,11639,City Electric Supply,L1N8M3,2019-06-04,2019-06-04,417320.0,"Electronic components, navigational and communications equipment and supplies merchant wholesalers",9057211500,www.torbramelectric.com,,,,,,L1N8M3,7,electrical wholesale supply,1801,Wentworth,Street,,Whitby,POINT (-78.89499509109267 43.859514650784405),-78.89499509109267,43.859514650784405
40261,,Whitby,Ontario,669166.18,4858423.31,11638,GHD,L1N8M2,2019-06-04,2019-06-04,541330.0,Engineering services,9057281500,,,,,,,L1N8M2,10,Engineering services,1801,Wentworth,Street,,Whitby,POINT (-78.89499509109267 43.859514650784405),-78.89499509109267,43.859514650784405
40262,,Whitby,Ontario,669166.18,4858423.31,242279,Fitness Garage,L1N8M2,2019-06-04,2019-06-04,713940.0,Fitness and recreational sports centres,9056688788,fitnessgarage.ca,,,,,,,16,Gym,1801,Wentworth,Street,,Whitby,POINT (-78.89499509109267 43.859514650784405),-78.89499509109267,43.859514650784405
40263,,Whitby,Ontario,669166.18,4858423.31,290300,The Lunch Lady,L1N8M2,2019-06-04,2019-06-04,561910.0,Packaging and labelling services,9056656551,thelunchlady.ca,,,,,,,12A,Lunch Lady packaging and distribution office.,1801,Wentworth,Street,,Whitby,POINT (-78.89499509109267 43.859514650784405),-78.89499509109267,43.859514650784405
40264,9057282140,Whitby,Ontario,668975.46,4858347.97,129212,Tax Audit Solutions,L1N8R6,2019-06-04,2019-06-04,541213.0,Tax preparation services,9057282100,www.taxauditsolutions.ca,,,,,,,1-2,Financial solutions.,1751,Wentworth,Street,,Whitby,POINT (-78.89739055214693 43.858880446210954),-78.89739055214693,43.858880446210954
40265,,Whitby,Ontario,668975.46,4858347.97,454364,Brock Windows and Doors,L1N8R9,2019-06-04,2019-06-04,416390.0,Other specialty-line building supplies merchant wholesalers,9057203610,brockwindows.ca,,,,,,,3-6,Windows and doors sales showroom,1751,Wentworth,Street,,Whitby,POINT (-78.89739055214693 43.858880446210954),-78.89739055214693,43.858880446210954
40266,,Whitby,Ontario,668975.46,4858347.97,129215,Annie Lane Events & Decor,L1N8R6,2019-06-04,2019-06-04,812990.0,All other personal services,9057284495,www.annielane.ca,,,,,,L1N8R6,12,Event services and decor,1751,Wentworth,Street,,Whitby,POINT (-78.89739055214693 43.858880446210954),-78.89739055214693,43.858880446210954
40267,,Whitby,Ontario,668996.14,4858292.95,242270,Storage Power Solutions Inc.,L1N7L4,2019-06-04,2019-06-04,221114.0,Solar Electric Power Generation,4165772995,www.energysps.com,,,,,,,5-6,Energy Storage,1610,McEwen,Drive,,Whitby,POINT (-78.89715080258425 43.858380661327146),-78.89715080258425,43.858380661327146
40268,9055710009,Whitby,Ontario,668996.14,4858292.95,11188,True Match Cabinet Maker Ltd,L1N8V7,2019-06-04,2019-06-04,321919.0,Other millwork,9055710003,www.truematchcabinetmaker.ca,,,,,,L1N8V7,"9,10,11",Manufactures cabinets,1610,McEwen,Drive,,Whitby,POINT (-78.89715080258425 43.858380661327146),-78.89715080258425,43.858380661327146
40269,9057258899,Whitby,Ontario,668945.46,4858244.1,11183,Whitby Trophy House / Roy's Enterprise,L1N7L4,2019-06-04,2019-06-04,315210.0,Cut and sew clothing contracting,9057281258,roysenterprise.com,,,,,,L1N7L4,,"Embroidery, silkscreening, sublimation, applique, trophies, awards, custom cresting",1609,McEwen,Drive,,Whitby,POINT (-78.8977964528537 43.85795272498038),-78.8977964528537,43.85795272498038
40270,,Whitby,Ontario,669029.85,4858157.8,129186,Sunrise Youth Group,L1N5A9,2019-06-04,2019-06-04,813410.0,Civic and social organizations,9054389910,www.sunriseyouthgroup.ca,,,,,,L1N2M8,6,Non-profit organization that has provided quality recreational and life skills programming to individuals with special needs since 1991.,1621,McEwen,Drive,,Whitby,POINT (-78.89677438534575 43.85715691045345),-78.89677438534575,43.85715691045345
40271,,Whitby,Ontario,669029.85,4858157.8,129184,Tenn-Tek,L1N9A5,2019-06-04,2019-06-04,453210.0,Office supplies and stationery stores,9056836618,tenn-tek.com,,,,,,L1N9A5,1,"Independant dealer of office products, serves Durham Region and the Greater Toronto Area. 

",1621,McEwen,Drive,,Whitby,POINT (-78.89677438534575 43.85715691045345),-78.89677438534575,43.85715691045345
40272,,Whitby,Ontario,669029.85,4858157.8,290618,Resteel,L1N9A5,2019-06-04,2019-06-04,331222.0,Steel wire drawing,8005731602,,,,,,,,49,reinforcing steel wire mesh,1621,McEwen,Drive,,Whitby,POINT (-78.89677438534575 43.85715691045345),-78.89677438534575,43.85715691045345
40273,9054404749,Whitby,Ontario,669029.85,4858157.8,157042,Voice Path Convergence Group Inc.,L1N9A5,2019-06-04,2019-06-04,417320.0,"Electronic components, navigational and communications equipment and supplies merchant wholesalers",9054404748,www.vpcgroup.com,,,,,,L1N9A5,48,Telephone systems and compter networks.,1621,McEwen,Drive,,Whitby,POINT (-78.89677438534575 43.85715691045345),-78.89677438534575,43.85715691045345
40274,,Whitby,Ontario,669029.85,4858157.8,42271,BSN I.T.,L1N9A5,2019-06-04,2019-07-30,541519.0,Other Computer Related Services,9055769000,www.bsnit.com,,,,,,L1N9A5,47,IT company,1621,McEwen,Drive,,Whitby,POINT (-78.89677438534575 43.85715691045345),-78.89677438534575,43.85715691045345
40275,,Whitby,Ontario,669029.85,4858157.8,42272,Fairy Glen Day Care Centre,L1N9A5,2019-06-04,2019-06-04,624410.0,Child day-care services,9057237000,fairlyglendaycare.com,,,,,,L1N9A5,45,Day Care office,1621,McEwen,Drive,,Whitby,POINT (-78.89677438534575 43.85715691045345),-78.89677438534575,43.85715691045345
40276,,Whitby,Ontario,669029.85,4858157.8,157044,Kids Campus Child Care Centre,L1N9A5,2019-06-04,2019-06-04,624410.0,Child day-care services,9057250123,,,,,,,L1N9A5,44,Head office for Kids Campus Child Care Centre,1621,McEwen,Drive,,Whitby,POINT (-78.89677438534575 43.85715691045345),-78.89677438534575,43.85715691045345
40277,,Whitby,Ontario,669029.85,4858157.8,129198,Auralim Gift,L1N9A5,2019-06-04,2019-06-04,453220.0,"Gift, novelty and souvenir stores",9057284880,www.auralim.com,,,,,,L1N9A5,43,custom gifts,1621,McEwen,Drive,,Whitby,POINT (-78.89677438534575 43.85715691045345),-78.89677438534575,43.85715691045345
40278,9055713680,Whitby,Ontario,669238.48,4858260.71,10975,John C. Rogers Sheet Metal Ltd,L1N8M3,2019-06-04,2019-06-04,332329.0,Other ornamental and architectural metal product manufacturing,9055712422,,,,,,,L1N8M3,,Sheet metal contractors and manufacturers.,2300,Forbes,Street,,Whitby,POINT (-78.89414754723667 43.8580350631599),-78.89414754723667,43.8580350631599
40279,,Whitby,Ontario,668271.97,4858874.82,242299,ANJ Recycling,L1N3J6,2019-06-04,2019-06-04,562920.0,Material recovery facilities,9055769777,www.anjrecycling.ca,,,,,,,10,Recycles metal and electronics,2001,Thickson,Road,South,Whitby,POINT (-78.9059725044214 43.86378157323746),-78.9059725044214,43.86378157323746
40280,9057234234,Whitby,Ontario,668809.82,4858552.55,11305,J D Barnes Ltd.,L1N8Y7,2019-06-04,2019-06-04,541370.0,Surveying and mapping (except geophysical) services,9057231212,www.jdbarnes.com,,,,,,L1N8Y7,38,land surveying,110,Scotia,Court,,Whitby,POINT (-78.89938563411516 43.86075908399409),-78.89938563411516,43.86075908399409
40281,,Whitby,Ontario,668809.82,4858552.55,540578,Highland moving systems,L1N8Y7,2019-06-04,2019-08-23,484210.0,Used household and office goods moving,9056686611,,,,,,,,35,moving company,110,Scotia,Court,,Whitby,POINT (-78.89938563411516 43.86075908399409),-78.89938563411516,43.86075908399409
40282,,Whitby,Ontario,668772.713,4857827.781,604481,LKQ,,2019-06-04,2019-06-06,441310.0,Automotive parts and accessories stores,9054305656,,,,,,,,3,automotive parts,185,William Smith,Drive,,Whitby,POINT (-78.90007604926511 43.85424633125781),-78.90007604926511,43.85424633125781
40283,,Whitby,Ontario,667673.16,4859592.85,155364,Pro Hockey Life,L1N9S2,2019-06-04,2019-06-04,451119.0,All other sporting goods stores,9056655145,prohockeylife.com,,,,,,L1N2M8,,Hockey goods and apparel. Retail.,75,Consumers,Drive,,Whitby,POINT (-78.91319390713862 43.87037849008822),-78.91319390713862,43.87037849008822
40284,9056659003,Whitby,Ontario,667673.16,4859592.85,101305,Landmark Cinemas,L1N9S2,2019-06-04,2019-06-04,512130.0,Motion picture and video exhibition,9056658942,www.landmarkcinemas.com,,,,,,L1N9S2,,Movie/IMAX Theater,75,Consumers,Drive,,Whitby,POINT (-78.91319390713862 43.87037849008822),-78.91319390713862,43.87037849008822
40285,9054308364,Whitby,Ontario,667673.16,4859592.85,10451,Putting Edge Fun Centre,L1N9S2,2019-06-04,2019-06-04,713110.0,Amusement and theme parks,9054303206,puttingedge.com,,,,,,L1N9S2,4,Mini putt facility.,75,Consumers,Drive,,Whitby,POINT (-78.91319390713862 43.87037849008822),-78.91319390713862,43.87037849008822
40286,,Whitby,Ontario,667673.16,4859592.85,10445,Montana's Cookhouse Saloon,L1N9S2,2019-06-04,2019-06-04,722511.0,Full-service restaurants,9056655776,montanas.ca,,,,,,L1N9S2,,Full service restaurant.,75,Consumers,Drive,,Whitby,POINT (-78.91319390713862 43.87037849008822),-78.91319390713862,43.87037849008822
40287,,Whitby,Ontario,667673.16,4859592.85,10435,Subway,L1N9S2,2019-06-04,2019-06-04,722512.0,Limited-service eating places,9056660078,www.subway.ca,,,,,,L1N9S2,,Limited service - mainly sandwiches.,75,Consumers,Drive,,Whitby,POINT (-78.91319390713862 43.87037849008822),-78.91319390713862,43.87037849008822
40288,,Whitby,Ontario,667673.16,4859592.85,531133,Dirty Martini Lounge,,2019-06-04,2019-06-13,722410.0,Drinking places (alcoholic beverages),9056683030,www.dirtymartiniwhitby.com,,,,,,,,Martini bar.,75,Consumers,Drive,,Whitby,POINT (-78.91319390713862 43.87037849008822),-78.91319390713862,43.87037849008822
40289,,Ashburn,Ontario,660468.88,4874043.68,530759,Ashburn Centennial Community Centre,,2019-06-05,2019-08-16,624190.0,Other individual and family services,9056558956,,,,,,,,,Community Centre,760,Myrtle,Road,West,Whitby,POINT (-78.99844228793647 44.00201058179229),-78.99844228793647,44.00201058179229
40290,,Myrtle,Ontario,662429.45,4874715.31,101644,Silverfox Farm,L0B1A0,2019-06-05,2019-08-16,112920.0,Horse and other equine production,9059255236,www.silverfoxfarm.ca,,,,,,L1N2M8,,"horse breeding, boarding and riding lessons.",140,Myrtle,Road,West,Whitby,POINT (-78.97379700548426 44.007622914103976),-78.97379700548426,44.007622914103976
40291,,Ashburn,Ontario,661154.91,4872073.4,101008,Rosa's Touch Pet Grooming,L0B1A0,2019-06-05,2019-06-05,812910.0,Pet care (except veterinary) services,9056554541,,,,,,,L0B1A0,,Pet grooming service,740,Brawley,Road,West,Whitby,POINT (-78.99048906346754 43.9841318724628),-78.99048906346754,43.9841318724628
40292,9056553704,Brooklin,Ontario,658985.13,4871126.17,101642,Lakeridge Links & Whispering Ridge,L1M1B5,2019-06-05,2019-06-05,713910.0,Golf courses and country clubs,9054286321,www.lakeridgelinks.com,,,,,,L1M1B5,,Golf Course,1355,Brawley,Road,West,Whitby,POINT (-79.01781256669922 43.97608108771065),-79.01781256669922,43.97608108771065
40293,,Whitby,Ontario,660900.89,4871618.44,238596,OFA Farm - 7861 Cochrane,L1M1R3,2019-06-05,2019-06-05,111910.0,Tobacco farming,9056201377,,,,,,,,,Farm,7861,Cochrane,Street,,Whitby,POINT (-78.9937925445308 43.98009378831141),-78.9937925445308,43.98009378831141
40294,,Brooklin,Ontario,662042.4,4870408.72,458028,S.U.D.S. Factory,L1M1L6,2019-06-05,2019-06-05,446199.0,All other health and personal care stores,9056550101,www.suds.rocks.com,,,,,,,,"Natural, vegan, enviromentally responsible soaps.",7143,Ashburn,Road,,Whitby,POINT (-78.97993741683793 43.96895806451647),-78.97993741683793,43.96895806451647
40295,9056558899,Brooklin,Ontario,663081.29,4868473.02,3608,Animal Clinic Of Brooklin,L1M1B5,2019-06-05,2019-06-05,541940.0,Veterinary services,9056553811,,,,,,,L1M1B5,,Animal clinic,105,Winchester,Road,West,Whitby,POINT (-78.96758844531463 43.95131119271863),-78.96758844531463,43.95131119271863
40296,,Whitby,Ontario,663118.23,4868530.25,101648,Ultramar,L1M1B4,2019-06-05,2019-06-05,447110.0,Gasoline stations with convenience stores,9056551315,,,,,,,L1M1B4,,Gas Station,49,Winchester,Road,West,Whitby,POINT (-78.967110804562 43.95181795563477),-78.967110804562,43.95181795563477
40297,,Brooklin,Ontario,663131.56,4869101.26,3603,Renaissance Baptist Church,L1M1B3,2019-06-05,2019-06-13,813110.0,Religious organizations,9056554554,www.brooklinrbc.ca,,,,,,L1M1B3,,Church,40,Vipond,Road,,Whitby,POINT (-78.96676953595743 43.95695289363463),-78.96676953595743,43.95695289363463
40298,9056558462,Whitby,Ontario,663616.76,4872370.8,9967,Camping In Style,L1M1Y5,2019-06-05,2019-06-05,441210.0,Recreational vehicle dealers,9056558198,www.campinginstyle.com,,,,,,L1M1Y5,,Camper & RV retailer.,7725,Baldwin,Street,North,Whitby,POINT (-78.95971860148056 43.98626394723315),-78.95971860148056,43.98626394723315
40299,9056558785,Brooklin,Ontario,663540.3,4872112.52,3561,Young's Water Systems Inc.,L1M1B5,2019-06-05,2019-06-05,453999.0,All other miscellaneous store retailers (except beer and wine-making supplies stores),9056554544,youngswater.com,,,,,,L1M1B5,,water treatment equipment,7675,Baldwin,Street,North,Whitby,POINT (-78.96075104249363 43.983957007184664),-78.96075104249363,43.983957007184664
40300,,Whitby,Ontario,663663.34,4870647.86,458251,Ultramar,,2019-06-05,2019-06-05,447110.0,Gasoline stations with convenience stores,9056556591,,,,,,,,,Gas station and transit cafe,6875,Baldwin,Street,South,Whitby,POINT (-78.95966927836909 43.97075086571639),-78.95966927836909,43.97075086571639
